review,aesthetics,cost,effectiveness,efficiency,enjoyability,general,learnability,reliability,safety,security
Nhưng nó có những điều khác nhau để làm.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chỉnh sửa lần 3: Ồ, đúng rồi, điều này chắc chắn khá phiền toái nhưng bạn tôi đã không thể tải được Among Us trong một thời gian dài cho đến khi nó được phát hành trên Nintendo Switch.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Dường như bạn đang phớt lờ cộng đồng, và phớt lờ những ý tưởng tuyệt vời mà mọi người đang yêu cầu 😒",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
900 đồng xu là quá nhiều cho 5 lượt di chuyển.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nhưng tôi không có ai khác để nói chuyện nên chỉ có các bạn là bạn đồng hành của tôi.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Mọi người đã yêu cầu những điều này, và nó sẽ rất hữu ích và hữu dụng.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Họ thực sự nên lắng nghe và thực hiện một số thay đổi nghiêm túc để sửa chữa những gì có thể là một trò chơi tuyệt vời.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Nếu bạn tạo ra một trò chơi khác từ một trò chơi khác thì bạn không nên đề cập đến nó sao?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Nó ngăn cản người chơi thậm chí còn không muốn tải lên thế giới của họ, điều này cuối cùng gây tổn hại cho các nhà phát triển.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Ngoại trừ điều đó, đây là một trò chơi tuyệt vời mà tôi sẽ giới thiệu cho mọi người tôi biết. Nhưng xin vui lòng sửa chữa nhanh chóng hoặc tôi muốn được hoàn tiền.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Đó là một phiền toái khá lớn và nó thực sự làm tôi càng ngày càng xa rời khỏi việc thực sự tận hưởng nó.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Vậy, nếu bạn có thể sửa chữa nó, xin hãy làm.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"P.S : Xin lỗi vì đoạn văn dài, tôi chỉ đơn giản là yêu trò chơi này nhưng lại ghét sự tiêu cực xung quanh lối chơi!",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Tôi hoàn toàn sẽ đánh giá trò chơi này 5 sao nhưng sau khi hết thời gian, nó không chuyển sang phần trả lời hoặc quay lại menu chính.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Các bạn nói rằng bạn đang tiếp tục sửa game - nhưng không, bạn đang làm nó tồi tệ hơn.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Thật không may, một trong những cậu bé của tôi đang học cách đọc, nên chúng tôi dành một phần thời gian để đọc cho cậu ấy trước khi đưa ra gợi ý hoặc diễn tả nó.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tôi đã có rất nhiều niềm vui khi chơi và thậm chí xem Among Us trong vài tháng qua.,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ước gì các đồng xu rẻ hơn một chút và có nhiều lựa chọn hơn.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Thật tiếc cho bạn, bạn không thể mặc nó.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"trò chơi này chủ yếu liên quan đến như Candy Crush hoặc bất cứ thứ gì mà bạn phải loại bỏ các hình dạng (""kẹo"") để hoàn thành cấp độ.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Tôi đã thử lại, nhưng vẫn không được.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tôi nghĩ rằng lời khuyến nghị duy nhất của tôi đối với S.S. là có lẽ nên làm trò chơi chỉ dành cho những người từ 10 tuổi trở lên?,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Trò chơi chắc chắn cần một số cải tiến.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tôi sẽ công nhận điều đó.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Thật thất vọng khi bây giờ chúng tôi không thể tận hưởng trò chơi này chỉ đơn giản vì tôi đã đổi điện thoại.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Nó luôn làm cho những chuyến đi xa của tôi trở nên chán chường nếu tôi muốn chơi minecraft với một người bạn.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Giống như những trò chơi khác, đây là một cách tuyệt vời để giết thời gian.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi đã kiểm tra hàng triệu lần để xem nếu đó chỉ là một bản cập nhật hay gì đó nhưng mà không phải!,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Tiếp theo, có một hacker.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Và tôi ghét thời gian dài mà nó mất để lấy lại số mạng!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mọi người từ cháu trai 7 tuổi của tôi đến bà đỡ của tôi ở tuổi 60 đều chơi & rất thích thú.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Họ sẽ không bao giờ đọc được bình luận này hay bất kỳ bình luận nào khác.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Đôi khi tôi thấy một người qua cửa gió... nhưng trước khi tôi có thể nhấn nút Họp Khẩn cấp, họ đã giết tôi.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Tôi đã mua nhiều gói, nhưng giờ đây nó cơ bản là lãng phí tiền và không gian bộ nhớ trên điện thoại của tôi.",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tôi tất nhiên sẽ đánh giá cao hơn cho trò chơi này nếu không có vấn đề gì, nhưng rồi, đã có một vấn đề lớn!",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Đó là một trò chơi tuyệt vời nếu không tính những điều khác.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Tôi cũng đánh giá cao việc bạn thêm các biểu tượng vào dây điện cho những người màu mù.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi đang bắt đầu ghét trò chơi này!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Họ đã để lại trò chơi này chỉ với một vài người quản lý và đó là một sự nhục nhã cho cái tên kinh doanh.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ứng dụng chỉ hữu ích để chơi khoảng 20 phút với các tính năng có sẵn.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Nhưng, tôi gặp phải một số rắc rối vào ngày hôm qua.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi muốn tìm trò chơi giống như họ đã quảng cáo về trò chơi này.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tỉ lệ tiền chúng ta kiếm được so với giá cả của các mặt hàng đơn giản là vô lý...,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mối quan hệ của anh ta với Katherine không thú vị và TẤT CẢ những nhân vật khác đều là những khuôn mẫu một chiều.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Đầu tiên, nó là freemium.",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sau đó, tôi chỉ chơi trò chơi và khoảng một tháng sau, tôi sẽ thử xem tôi có thể trả bao nhiêu.",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi đã tải nó xuống một lần nữa nhưng nó vẫn không hoạt động nên tôi đã loại bỏ nó vĩnh viễn.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Từ khi cập nhật, bạn không thể sử dụng chức năng chat miễn phí nếu bạn dưới 18 tuổi.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Hoặc thậm chí chỉ là một bản đồ khác ngay cả khi bản đồ bạn đang làm không phải là bản đồ trò chơi trốn tìm.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bạn có thể có những khoảnh khắc vui vẻ cùng bạn bè và tổng thể thích thú với trò chơi này.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"câu chuyện, mặc dù rất phức tạp, nhưng có một cốt truyện rõ ràng mà dễ hiểu, nhưng vẫn hấp dẫn.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Điều duy nhất tôi hy vọng là có thêm nhiều bộ bài dành cho trẻ em hơn.,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Số một là EMOJIS.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Tôi đã xem và đọc các đánh giá khác, rất nhiều, và chúng đều cơ bản nói cùng một điều.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Vậy bây giờ chúng ta có thể chơi thỏa thích rồi!!,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Đáng đồng tiền.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ý tưởng hoạt động tốt!,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi thường là người đầu tiên có monopoly trong khi AI đang tung xúc xắc một cách hợp lý và thực tế.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Tuy nhiên, HẦU HẾT các trò chơi mà tôi đã chơi, con xúc xắc đã được cố định không thuận lợi cho tôi, và thường cho phép một hoặc hai người chơi thành công.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"Vì vậy, tôi đã có monopoly trong khoảng hai tuần nay, và tuần đầu tiên tôi chỉ chơi đối đầu với A.I.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Sáng nay, tôi đã vào để nhận các bông tuyết và từ hàng ngày của tôi và nó không cho phép tôi xem một quảng cáo khi tôi chết.",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Tất cả những gì tôi có thể nói là cảm ơn bạn, đã mang lại cho chúng tôi những giây phút giải trí suốt những năm qua.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Gợi ý cuối cùng của tôi là THÊM NHIỀU CHẾ ĐỘ CHƠI!!!,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Gợi ý thứ hai là cung cấp nhiều ưu đãi hơn cho những thứ như đồng tiền và hộp quà trong trò chơi.,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chiến thắng chìa khóa và/hoặc mở khóa nhân vật hoặc chiến thắng 1000 đồng tiền.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi không thể đợi được cho bản cập nhật hang động!,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rất tuyệt khi chơi cùng bạn bè và gia đình.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Lỗi mới nhất cho tôi, tuy nhiên, (đó là lý do tại sao tôi đang viết điều này) thậm chí không cho phép tôi vào trò chơi.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi biết bạn đã có thể xem một số quảng cáo ngắn để kiếm thêm tiền xu.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Xin lỗi vì đánh giá dài nhưng xin hãy đọc nó hết, khắc phục các vấn đề, và xem xét các gợi ý xin vui lòng!!",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Nó cũng thách thức theo cách riêng, giống như việc hợp tác với mọi người.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Trò chơi này có một câu chuyện được suy nghĩ kĩ lưỡng và có vẻ rất thú vị để chơi.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Đây là một cách bốc lột tiền bạc!,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"cuối cùng tôi đã học được các mẹo và thủ thuật, và tôi gần như là một chuyên gia rồi!",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lol ""Cách mà trò chơi hoạt động....."" vậy là, tôi hiểu cách trò chơi hoạt động, tôi đang gần cấp độ 3,000 .... không phải là vấn đề tôi đã nêu.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Thật là làm người ta tức giận!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Chúng tôi có một chiếc Apple Pad 2 (của chị tôi và tôi), và tất nhiên, chúng tôi có điện thoại để chơi game.",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi nghĩ bạn nên có trò chơi này miễn phí!,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Vẫn ở đây GIÚP TÔI.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tôi vẫn còn hy vọng rằng một ngày nào đó... minecraft sẽ trở lại bình thường....vậy nên xin hãy..... mang sự sáng tạo trở lại thế giới của chúng ta.... xin hãy.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nhưng một điểm tích cực, trò chơi này là cách giết thời gian tuyệt vời nếu bạn muốn dành thời gian không cần suy nghĩ trong thời gian cách ly.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Ổn, tôi không sử dụng TẤT CẢ mọi thứ.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Nó cho bạn trải nghiệm tất cả những điều giống như trò chơi cờ Monopoly, như đấu giá, nhưng trò chơi này nhanh hơn rất nhiều!",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Đó đã trở thành một trong những trò chơi vui nhất mà chúng tôi từng chơi.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Ngoài ra, tôi nghĩ rằng game nên có thêm nhiều lựa chọn đồ nội thất, đặc biệt là trong chế độ sáng tạo, thay vì phải sử dụng các bước thang như là ghế.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Chúng là các cửa sổ pop-up, không phải video, vì vậy chúng không làm gián đoạn trò chơi của bạn.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Phải cầm cố tất cả mọi thứ.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Thêm vào đó, khi một người có tên là Lime hoặc Lemon không nhận được màu của họ, họ sẽ rời đi và khi họ làm như vậy, họ trông như một kẻ thất bại.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nó sẽ giúp ích rất nhiều trong trò chơi.,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nhưng tổng thể, nó đã giữ tôi chơi trong thời gian dài và tôi chưa cảm thấy chán, hãy tiếp tục tạo thêm nhiều cấp độ.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Tôi yêu Monopoly và khi trò chơi này hoạt động, nó thật sự vui nhộn.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Có thể điều đó là do quy tắc đỗ xe miễn phí.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
tôi đang tự hỏi liệu các bạn có thể giúp tôi lấy lại tất cả mọi thứ không.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Tôi chưa bao giờ chơi một trò chơi nào mà nhân vật lại thật đến như vậy.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Và mỗi ngày, chúng tôi chơi nó cho đến khi điện thoại của tôi hết pin😀😀😀.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Sau đó nó đá tôi ra và nói “Máy chủ này đã đầy” Tôi biết bạn có lẽ không thể ngăn chặn điều này xảy ra.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Thực sự tôi không có kế hoạch tải lại nó, nhưng tôi chỉ cảm thấy muốn chơi lại nó.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lý do duy nhất là bởi vì chúng ta phải sửa chữa ngôi nhà.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Tôi yêu trò chơi của bạn, nó thật tuyệt vời, thậm chí chồng tôi cũng chơi và trở nên ngốc nghếch, điều mà thực sự khó khăn đối với anh ấy.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Tôi đã chơi trò chơi này trong một thời gian dài, và nó đã trở thành một cách vui nhộn để kết nối với bạn bè và gia đình.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
đây là đỉnh cao của sự tồn tại của chúng ta.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Khi tôi trả $4, tôi không mong đợi cả thế giới nhưng tôi sẽ thích có cơ hội kiếm được thông qua việc chiến thắng, các bảng chơi và các mảnh ghép khác.",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tôi cá nhân vẫn rất yêu thích trò chơi này đến mức không thể tả nổi, vậy nên hãy tiếp tục làm tốt công việc của bạn Mojang.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Kết luận... hãy chơi nhưng đừng trả tiền nếu không muốn thay đổi gì cả.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dù sao thì tôi cũng sẽ giới thiệu trò chơi này, vì thế nếu minecraft sửa lỗi này, tôi sẽ rất hài lòng :)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"Nhưng may mắn thay, tôi có nó trên máy tính của mình và tôi vẫn có thể chơi, nhưng không phải trong vài vòng.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Việc phải dùng 900 đồng xu để mua thêm 5 lượt di chuyển cũng hơi làm phiền.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Được thôi, đó là trò chơi của bạn, bạn có thể làm bất cứ điều gì bạn muốn nhưng tôi chỉ muốn nói rằng DÙ CÓ CHUYỆN GÌ thì tôi vẫn chơi Subway Suffers.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Mặc dù bạn không biết những người bạn chơi cùng trên các máy chủ ngẫu nhiên nhưng cũng thật vui khi chơi với họ.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Đó là Monopoly, giống như bạn nhớ về trò chơi bàn cổ điển, đó là điều mà tôi đã mong muốn trên iOS từ lâu.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Nếu bạn muốn cấm tôi, điều đó sẽ chứng minh rằng tôi đúng và di động sẽ không chơi được.",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nếu bạn yêu thích trò chơi này, và bạn đã đầu tư tiền bạc và thời gian vào nó, tôi khuyên bạn không nên mua điện thoại mới.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lý do khác là kết nối kinh khủng.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tôi yêu thích thể loại này, chỉ đùa thôi, nó rất vui và phù hợp với mọi lứa tuổi nếu bạn là một phụ huynh đang đọc đánh giá này.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Tôi cảm thấy rất bức xúc khi cố gắng chơi trò chơi này.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Ok, vậy Among Us là một trò chơi tuyệt vời nhưng tôi đã thấy một người đáng sợ có tên là ???",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NHƯNG tôi có một số yêu cầu.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"Cuối cùng, một số thử thách không hoạt động.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi chỉ mới ở trong bếp và trung bình mỗi cấp độ tôi tiêu tốn từ 3-5 mạng.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tôi đã xóa nó lần đầu tiên vì nó sẽ bị đóng băng sau vài giây và không phản hồi gì cả.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Vậy tôi yêu Minecraft.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi hy vọng phần cuối sẽ được cập nhật nhưng đó không phải là lý do tôi ở đây.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Đầu tiên, tôi muốn nói rằng giao diện của trò chơi được thiết kế rất tốt.",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Chúng tôi sẽ không mua hoặc chơi :(,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Đến thời điểm này, đó là một trong những trò chơi tốt nhất mà tôi từng chơi!",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"tôi đã có 38.000 đồng xu, 31 chìa khóa, 40 token từ bản cập nhật mới nhất, và 4 nhân vật mà tôi đã mất một thời gian để có được.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tôi không nghi ngờ rằng đây thực sự là một trò chơi hay bởi vì nó có vẻ như là một ý tưởng thực sự rất vui.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Và trong khi mọi người khác đang mê mẩn với Fortnite, Minecraft vẫn là trò chơi hay nhất.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Dừng việc yêu cầu đề nghị đổi giá với số tiền vô lý như $1 khi đưa ra lời đề nghị.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi thấy công ty này sắp sụt giảm do điều này.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tôi tin chắc rằng Austin đã chết và trò chơi này hoàn toàn là một trải nghiệm sau cái chết.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Tổng thể, tôi rất thất vọng.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Tôi ước rằng đó là điều bạn có thể thay đổi, vì chỉ trong một phút bạn chỉ nhận được vài câu trả lời.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Có, tôi biết điều đó nghe có vẻ lố bịch nhưng, có những người đang chửi bậy trong phần chat, và đặc biệt là khi có một hacker đang lăm le.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Vừa mới bắt đầu chơi với một số người chơi trực tuyến và nó có một cảm giác khác hẳn so với máy tính, chắc chắn.",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
"Một biến thể của những trò chơi 'ghép 3', nhưng với Rất Nhiều Hơn!",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
